,name,mean,std dev,2.5%,25%,75%,97.5%
0,kSOCSon,0.00022843230232624042,0.00024802674282446474,1.5650270940432278e-05,0.0001038077894894048,0.00022671933297668156,0.0008333073561883893
1,k_d4,0.018283955367193457,0.01679504706080403,0.00254186945292648,0.007251378489517761,0.02622356913587874,0.05642081711200272
2,delR,15.746696057375443,372.26233683818685,-385.5318235437933,-238.2167878703054,293.1579957295388,766.4613291574861
3,meanR,401.94733169456583,207.43275074427842,187.06726978701127,252.91415157919863,443.4348733320327,870.286738832686
4,krec_a1,0.0516997812136804,0.017307736831000908,0.02410188425575814,0.03564043757807021,0.06675324759529574,0.0762554453226568
5,krec_a2,0.09385620039517331,0.06891766548922315,0.010900108582382913,0.02406317865140282,0.1292460670924019,0.2205504051908448
6,krec_b1,0.04600398192126994,0.028547031506805084,0.006619148908089208,0.02275388337256478,0.05964625120310025,0.09435106419052627
7,krec_b2,0.20295588134318465,0.08798461913298376,0.08926274909573725,0.13083177952086888,0.2437169247010011,0.37118566544685583
