,kSOCSon,k_d4,delR,meanR,krec_a1,krec_a2,krec_b1,krec_b2,gamma
723,0.0001613084377224468,0.005066623627503345,-191.37458309841588,235.88890131750026,0.027955307825547674,2.482974314625982,0.07727489949162392,0.841719087159684,50.211748939560735
724,0.00010789483517916646,0.00771429784419196,-229.79878307544382,342.55008905769523,0.028637813701678658,2.445476400028189,0.0688655197979825,0.8339962817967125,29.1810233058661
725,9.911139102684454e-05,0.012340682847331988,12.811037004913402,302.9013316157268,0.032551697194286376,2.0101192800065486,0.07078552827934911,0.7296282596928075,26.32498069453427
726,0.00010279691881963752,0.012348101892546141,37.498466519930886,276.2633136683186,0.03240137354863096,2.0099750960175826,0.06566617401906383,0.8023197845843846,28.84459052721554
727,0.00010098701250784544,0.021563162348494824,-205.76751875716053,360.07626932460425,0.024275478497986103,1.9843480897487173,0.05968062088124002,0.8320736648871752,27.20924506508465
728,6.456152003198605e-05,0.01259021078043837,-226.56844821761953,302.9891773694243,0.02413867543297961,1.7800318582310688,0.06067347464981345,0.8926451019450314,32.534580429616796
729,3.978836333100069e-05,0.01750629679713759,77.6653542356942,384.35799413394716,0.026933849821660326,1.7354759050567135,0.07058477756359861,0.7640770872990074,17.430929781560714
730,4.007739729391125e-05,0.019964914776961197,-81.25808862627258,380.000749650027,0.023639469777554684,1.5716887807116617,0.06635486461400628,0.728213489194166,19.375283149585066
731,3.974637318617471e-05,0.013344946003957699,-99.14249912522573,417.026318128275,0.02632346899575354,1.6594310771268113,0.060846542715945785,0.605838764396019,17.046319996027922
732,4.785625306692312e-05,0.02487994153327894,88.57678423534466,366.3201453868009,0.025669176709256922,2.0093314237372337,0.058494463360329325,0.5757820031930586,19.559328529718446
733,6.297290114267003e-05,0.03499358823417176,-14.670329386951522,283.2734243444302,0.024640587201629503,2.1084445998223122,0.05981996331671785,0.5340959488316368,30.672520259725943
734,8.539900012093518e-05,0.030110647788906368,-126.64655733027386,361.5365387790014,0.02073853703989765,2.494435418652846,0.056332701064217644,0.6149015589803648,24.945288904926826
735,8.364260089807953e-05,0.03383967494236772,-11.695627420882076,230.06767678044122,0.01924949230096592,2.1481230441537815,0.06105974082749522,0.65217549588547,41.62200325095166
736,7.18078691265566e-05,0.01087725290983413,78.41747015784402,436.1328854932562,0.018697541097607157,2.119124945686675,0.06619410911459084,0.621944083701246,15.892155527002174
737,5.341938754546101e-05,0.007301587204696838,-86.76326137961372,328.70251005503206,0.020532201591833596,2.501635518905949,0.07230335189904118,0.6406197543119418,23.09077186611004
738,5.323897700179877e-05,0.01122464131123129,-127.06546035522635,343.7523250592299,0.020604591679148,2.383304207387785,0.07563610770003021,0.6608886098209579,23.174732752632394
