,kpa,kSOCSon,kd4,k_d4,delR,gamma
0,6.093625357000578e-08,1.090380037520701e-05,0.6095790732116261,0.005567809336348858,1471.102086236927,14.259911803679367
1,5.9480010990907486e-08,1.0385157840313134e-05,0.5971440835469651,0.007574245740028005,1128.5851853877118,15.426496691567163
2,6.471943880470973e-08,1.0274875679972512e-05,0.5850347490064668,0.021532669755133516,1174.8343393716868,15.865289472323527
3,6.451906156474834e-08,9.365378412483146e-06,0.4052131501526033,0.014777071323221817,496.4615695700579,16.776807008825923
4,7.015913442939042e-08,9.018102335440077e-06,0.32194946940022484,0.01670453591221701,190.46803106268732,16.67093482891275
5,7.2823938683046e-08,9.840914745464945e-06,0.271858870015273,0.013559897787541603,539.4666893542553,15.218588905953913
6,8.032357751943005e-08,1.0897913962943407e-05,0.19959655787157327,0.02597137578172053,510.5307073095549,14.842441397993534
7,8.449116247926142e-08,1.0630834344247276e-05,0.25681987579252435,0.031997690707966354,-442.51277124299173,17.205823234490055
8,8.706923370384431e-08,1.210290579448363e-05,0.2450967920333723,0.04653070910941582,33.68318750892536,16.376051904390106
9,9.624541505387386e-08,1.2401506771728311e-05,0.32118138360892623,0.05848679429197198,-44.24532364274566,16.398229243860726
10,9.495152622891035e-08,1.2760326864785987e-05,0.2957914263155092,0.040101380460649885,-690.2710622873129,17.526779522307592
11,1.0092264826512006e-07,1.3831320211099098e-05,0.4056722802827191,0.0661001104826374,-503.65433889171106,17.85328914509837
12,1.016155985065877e-07,1.2970998676306975e-05,0.3812392954471215,0.08159718065273454,-619.0663919076458,18.668185559881003
13,1.0067935721476396e-07,1.227158796398101e-05,0.42681840081534056,0.09959634616048753,-1097.5273073156416,21.599864330591004
14,1.1368375410960965e-07,1.0125079950389659e-05,0.471957499510991,0.11309925716203628,-1570.7466801616963,22.61823220928666
15,1.0353860391571763e-07,1.192079861938296e-05,0.6290165775998893,0.17722328030012705,-1641.387601334322,28.608985359144018
16,1.0524675087689866e-07,1.0367479799282349e-05,0.7032010304843841,0.42038751615669695,-1258.2152592349162,34.9320768017624
17,1.26529700854697e-07,1.1122310231725693e-05,0.7453544344141025,0.6169488567076163,-1090.4316051174596,34.72186834580449
18,1.2081275661166433e-07,1.1014234034895227e-05,0.6647384286106998,0.5974623816132831,-997.783206553341,34.13779402223911
19,1.3459316753879328e-07,9.57793322143204e-06,0.813372716639973,0.6067793172100581,-951.5148484739915,32.282226459350156
20,1.2579388577462632e-07,9.661760362791132e-06,0.610557251138504,0.5803593627641407,-802.3544504345784,30.87060265982451
21,1.2279667058175888e-07,1.0529924952599615e-05,0.8159535066827609,0.4816175363452128,-1194.4676863959232,33.05406348144655
22,9.936687942085842e-08,1.1928000841283303e-05,0.5992834610798176,0.5394714833358858,-1362.3649376908486,40.242524627853975
23,9.411522293037473e-08,1.2002775651199075e-05,0.5161794364380126,0.4785487200942542,-1184.1969290898905,37.50661914018109
24,8.658929084408931e-08,1.3099336929993216e-05,0.5073322101974014,0.4738259511692266,-1222.8399061254481,40.24042679649282
