,kpa,kSOCSon,kd4,k_d4,delR,gamma
0,1.3325462236447122e-06,0.00019947867897709628,0.2263513683074319,0.222336422276958,-3139.6046411240295,14.580062686846404
1,2.9605297151894874e-06,0.00013529302290696634,0.5276380752279014,0.8888651223757521,-3780.51583092007,34.7324549987176
2,9.321218970815549e-07,0.00011030802024880376,0.7997800214201488,0.6774362397738753,-3228.6750872217644,26.670626749251944
3,9.62092302037713e-07,8.139662655144697e-05,0.7682079928865856,0.30933143441646166,-1977.7286319577358,10.238342319838113
4,1.9009888454571132e-06,2.6768802551676637e-05,0.4704033323223242,0.07505842974735397,-2209.785041905236,5.632916329260055
5,2.4994816117773406e-06,1.9089894522575268e-05,0.3039810220096007,0.012227025180239534,-2837.5140246420406,5.428576004814099
6,3.4350077102601263e-06,1.8208124770110292e-05,0.6071791647368826,0.013146495968417325,-1551.9167437549834,2.977721075004519
7,3.5931141301004693e-06,9.841152174605983e-06,0.3969194972295452,0.08514051112052627,-1857.124879995058,2.844878592746817
8,2.0101049137716876e-06,1.340046495205404e-05,0.48597680722099057,0.10413370024515567,-2916.5316537910426,6.623324442472736
9,1.9035032792017097e-06,1.459036915728862e-05,0.4037108324371139,0.5301624227662309,-2831.540646871636,8.00927864125677
10,4.872164754051359e-06,1.7122769412448585e-05,0.5023084115998313,0.2787008548046928,-2795.584914217562,4.270302352358978
11,2.816417727476831e-06,1.0045942196121907e-05,0.5211157078746528,0.43327708597113174,-1371.7062953422617,3.67598450495566
12,2.6870699756014375e-06,1.9457362261372623e-05,0.7096726634400885,0.523373425903652,-1704.4879719056407,4.912436532741649
13,3.205057434236309e-06,3.292464101623883e-05,0.4827915890658771,0.3179361597626805,-1678.1685315510192,4.111248386028543
14,4.499228925910103e-06,2.153613103105287e-05,0.4721298166610287,0.21034767882403702,-3462.697568387843,7.378466862181423
15,4.693776521430491e-06,2.4319407520136796e-05,0.20145327427917326,0.5693975027238898,-3618.1625378878734,9.298235998750243
16,8.769036129319309e-06,4.1747286026625973e-05,0.48318636191469394,0.2875371404209114,-3157.82537824672,4.382707008110271
17,5.627926254133887e-06,4.446367210157029e-05,0.3520215286430417,0.5357895471138021,-3757.0765944298964,14.072469829141202
18,3.6164782364974047e-06,3.448998686919838e-05,0.3561430057019036,0.3686078560933878,-3713.764561984789,14.920540277140999
19,3.6800267461822075e-06,3.415553337481797e-05,0.41703367529614105,0.411154806275085,-3427.6429632574304,9.739513649530021
20,3.322663352695497e-06,1.6053578846440246e-05,1.066486071335843,0.35255769936676773,-708.9518293125176,3.297859875034342
21,4.6390864438425134e-06,8.414259244828481e-06,0.8607903195291396,0.3698534367082013,-2094.4944966672015,3.2190294451240105
22,7.555666271599738e-06,4.846410989838722e-06,0.4475075536456658,0.701468895511639,-1450.1256300364957,1.8935177663102074
23,6.216560350682245e-06,3.864430568129819e-06,1.0629513700396374,0.5367043040594337,-2835.6177007269266,3.208342409840621
24,5.6770144735992135e-06,2.2944087443743873e-06,1.6780942188907768,0.8269301522295723,-1366.4005162075264,2.3952327515644876
25,1.2609317807900604e-05,2.215445537528989e-06,0.23609357206553797,0.22866623377090187,-1510.3549616423013,0.9091350133799959
26,1.682745658556559e-05,1.5337646242255168e-06,0.4918844510911463,0.3143855431971502,-2778.456336794868,1.1168915946505338
27,1.3589173738120917e-05,2.573743345350093e-06,0.7858929813475276,0.30481471736920346,-1341.1072044461478,1.092844608568757
28,8.938483041532678e-06,1.8085141390197933e-06,1.36743157564157,0.844472578832467,-1042.9225032394074,1.6302292201753572
29,2.1315364940594994e-05,3.1603490699250575e-06,0.4858692404836421,0.6765328603366267,-283.50857731308076,0.8629255558863071
