,kpa,kSOCSon,kd4,k_d4,delR,meanR,gamma
83,5.881976744189062e-06,3.4416120001201844e-05,0.10923083006530943,0.0001596616307846489,-2093.8731658611864,1276.798344380444,6.585001758272208
84,7.149597575305771e-06,3.233558774225191e-05,0.11432368139122157,0.00017283831109924438,-1235.002145658213,1213.2755763573716,3.21949910153699
85,7.897727510264788e-06,3.419723607225671e-05,0.12454795963938486,9.688674487464408e-05,-987.3614086954575,943.4744633038842,3.9156559217028346
86,8.450030702046954e-06,3.103585990665604e-05,0.09020679905786287,5.879752791380422e-05,-1674.3375929977333,1055.1933246679155,5.4371067680918985
87,9.502954718544359e-06,3.306741819824271e-05,0.0924081199354085,4.1623083396463005e-05,-1597.8191762678389,939.4018424387983,6.926323356650166
88,8.594581486864369e-06,3.4398864961562334e-05,0.08089346145027569,8.369807403398518e-05,-1174.1106004997337,787.538348611637,6.152353894032126
89,9.436957144203214e-06,3.2775183653314755e-05,0.09495866249684867,8.269068239540944e-05,-961.1682750466854,749.268403568116,4.915292588128896
90,9.056059334993015e-06,3.7521809962385406e-05,0.10816021419849114,0.0001097896964390155,-1070.1934831562824,674.0746950610747,8.15266275826943
91,8.821214359230918e-06,3.3779964090524546e-05,0.09685381753721778,0.00011695055577210245,-1646.0367929094314,969.9017911648211,7.084415583727344
92,7.259889976768506e-06,3.399657605493206e-05,0.09904939451581957,0.00012944264184905674,-1845.889337594556,1105.563451507747,6.810917226914761
93,7.792150372589686e-06,3.071841920464743e-05,0.10668464336937124,0.00034349711524388237,-1312.3407802210818,1012.5626607411917,4.321593247232327
94,7.433951480980393e-06,3.3672480524551883e-05,0.10716628454618887,0.00022299839625706586,-1360.5759241730063,831.3465006889273,8.115817176146297
95,6.4407432336247355e-06,4.009786318433528e-05,0.10587683884820699,0.00026768518315879156,-1710.0505784273937,1001.6102880421278,9.076999981637051
96,5.113584876991863e-06,3.6456745691383544e-05,0.13365381361581663,0.00020650075483833385,-2118.9771544325017,1307.1384317146765,7.058656031384906
97,5.950682536330733e-06,3.479758991480104e-05,0.0873052176895624,0.00024856333806862137,-1971.9448602064253,1148.7938915632035,8.140516905090887
98,6.852280914659669e-06,3.3544695030264674e-05,0.07858399424610707,0.0003020457283274822,-1926.5094973063149,1099.1658660851454,8.249290372803518
99,5.9968563802892184e-06,3.311640037515175e-05,0.09764200590030994,0.00014836854826451917,-2199.575501642672,1228.9565215831885,9.16077230049082
100,5.271795393222352e-06,3.042153403793834e-05,0.12318724559036752,0.00020504148836039893,-1582.344022633762,1019.9188002753451,7.318324149057861
101,4.615188157267903e-06,3.3833111123546325e-05,0.09128912486324663,0.00031348403209875453,-1567.2722196828038,1135.9492519233563,5.845026784435279
102,3.504314536259221e-07,1.0190933880755668e-06,0.06238808368224395,0.004328483870174405,6606.570254067666,1542.148929829372,40.0
103,3.593871504062137e-07,1.2759774655649096e-06,0.05590339964361753,0.0051002903298155945,6266.280970022258,1772.5367343064445,40.0
104,3.672852607156235e-07,1.2206630620963511e-06,0.054031663160142046,0.006827580836924311,6039.990550072034,1799.6303937747819,39.99999999893471
105,2.9598321246832096e-07,1.0778154616758888e-06,0.051359209132059075,0.008967512961503934,5437.955860509842,1112.9942824466193,-7.450581119535025e-09
106,2.3538989450323903e-07,1.1180003812550367e-06,0.048204545125248514,0.003792010817793073,5725.5576709933375,1639.9122217699733,-31.115144208645845
107,2.6013392957279444e-07,1.109350152014706e-06,0.039085931311767255,0.0052332659148369405,5098.8556179469915,1850.421324894696,-21.958480963164078
108,2.56997292062328e-07,1.0890080463297656e-06,0.05177649605827279,0.01315835064356522,5798.331385026568,2882.1006583994495,-58.149075388227686
109,2.443409399027384e-07,1.044334558925389e-06,0.05175077210966034,0.0071330084781448585,5657.568444947501,3220.54324326399,3.7908542540459735
110,2.4158584952403743e-07,1.097058083485759e-06,0.037190031243091407,0.006794824971951136,5213.174102896557,3186.7831848502365,2.943231634270734
111,2.490420104209923e-07,1.2230240613533223e-06,0.029992085700094887,0.0077256798862028525,5440.023808668552,3531.9499583006855,2.2892161312646766
112,2.766946221080708e-07,1.3545631572618907e-06,0.0327548610217974,0.011168710093966746,4601.632922830637,3854.6184114638604,1.7058456627833003
113,3.084401854361257e-07,1.3831038587936974e-06,0.042105667161660754,0.00940465291631806,4736.541982412467,3714.4368336798952,1.790888224166244
114,3.193708587463507e-07,1.2959421692733669e-06,0.050135382834010866,0.006135626621528021,4523.787486824709,3654.9503069017096,1.785980953152223
115,3.1680564315025683e-07,1.1820991387627946e-06,0.04954388006786099,0.014270147537134178,4182.751367553387,3363.0267726257853,1.9673453227167752
116,3.18351173284276e-07,1.107440735624375e-06,0.05164599232717337,0.016736386620154236,4371.3065264911165,3089.618238847123,2.337728421559025
117,3.288597271990011e-07,9.654594850748961e-07,0.05474171286211476,0.008938386792543744,4680.409494639334,3443.132635200078,1.8897694241868221
118,3.343011000637565e-07,9.874573486214106e-07,0.05406174869726715,0.014663777374902596,3780.993884384108,3765.464544367125,1.5807630982495535
119,3.0035816706769704e-07,1.1483761386056884e-06,0.06867300764816571,0.011335822845610393,4409.222453630777,3959.3626426624355,1.7603312401290654
120,2.8151316858968373e-07,1.2006483548533694e-06,0.08535269625195051,0.003825998439023641,4698.514620352544,4047.367434656308,1.8592348928633278
121,2.6108122725727176e-07,1.3221501708967676e-06,0.10695334703563365,0.0022793189142587874,4453.2935750375655,4280.374161600372,1.9203722235930483
122,3.164339492234318e-07,1.2537530954800512e-06,0.08110857446909721,0.0020206430755882305,3865.423700276644,4496.180952919978,1.5194403628476458
123,3.388439040627674e-07,1.2739144873257821e-06,0.0717040406593854,0.002906026608069985,4275.7056969535715,4526.902463555319,1.4280043301067138
124,3.4703369174457944e-07,1.4013124994148998e-06,0.06457080135210407,0.0015991486410768501,4071.7912745507574,4206.545868157371,1.504694583405888
125,4.205621500564551e-07,1.3884017569183639e-06,0.059315464297363715,0.0017674677475856715,4630.162485250112,4069.246615779222,1.400279269587746
126,4.3194952057957785e-07,1.5904721617089073e-06,0.0626157917932107,0.0028825613825073392,4650.063018347546,4247.859322024866,1.3700334091135582
127,4.6849590434163566e-07,1.4145316402708606e-06,0.09230504413188466,0.0032529157492559436,4786.188154382804,4265.446879383654,1.3875771622365625
128,4.043446168147629e-07,1.4750450303678132e-06,0.09798225956915815,0.0040483176347449025,5021.56226729612,4393.130081166198,1.4969638391265616
129,4.981717963709851e-07,1.4397664064896501e-06,0.0734161523553448,0.002706023256491215,5194.852055551855,4644.870621230671,1.1889428199839331
130,5.023006100236263e-07,1.6650600077099856e-06,0.09820883312751891,0.001861564028333477,5633.970580788108,4412.649863706804,1.3875698024175773
131,5.702097446033323e-07,1.5383540904073763e-06,0.08240803187339839,0.0022096569741975373,5386.131552253514,4216.39250772024,1.2929506817001652
132,6.771059342199455e-07,1.629695404294629e-06,0.06419057588368673,0.0014449467590300672,5531.146703524337,4460.314702829324,1.0746685967732517
133,5.966541250102425e-07,1.6118564446570267e-06,0.07018135228597129,0.0010046619623004967,5235.139264181587,4478.976956002035,1.141139966675613
134,6.309339091717421e-07,1.7006768272559964e-06,0.07008054308435875,0.0011571764553027944,4420.58213899674,5193.190904771239,0.9593413146755713
135,6.361714825040272e-07,1.7622806214384852e-06,0.07866621237808065,0.0011781351025151833,3222.0982842393328,5614.141557653697,0.9282374910521148
136,6.358772406020567e-07,1.998590523999017e-06,0.08056778976638188,0.0016668345945369536,3011.7016182200077,5682.426974914251,0.9496899890037432
137,5.661394549659018e-07,2.2855530776231657e-06,0.09625698454419802,0.0020813612006625928,2818.0658775254565,5594.486278841513,1.0766711540939347
138,5.921672427335012e-07,2.4155402187537018e-06,0.09612533726755973,0.0023074706597977063,2762.3127557048874,5164.664631971357,1.141017656134203
139,6.666717590358204e-07,2.419209352920785e-06,0.1139606398074569,0.001249335037813514,3036.873930803041,5487.885966496167,1.0515761482565211
140,7.937665021445181e-07,2.3220397930921074e-06,0.1425328571559056,0.0008477743862001795,3460.1026889450077,5260.640017324438,1.031224480167241
141,7.462599024325825e-07,2.490633742657151e-06,0.1327506872981565,0.0007942868292485055,4077.7994097774736,4876.405715706051,1.1286558967511973
142,7.402591440958521e-07,2.286362845366383e-06,0.167724115277019,0.0007107880382708699,3496.569506499518,4927.758363210117,1.159413057771506
143,8.772140221627331e-07,1.9816306370425175e-06,0.15944663736019257,0.0012280076775330899,3725.5817666184817,4853.039699616625,1.0413477324000249
144,7.821172874667267e-07,2.0874785002149184e-06,0.135311737652766,0.0013666070569266111,3578.0892053461657,5186.6728512796335,1.0204436134560488
145,6.918052396067199e-07,1.914937911726857e-06,0.19088367062546188,0.0034600033681644964,3401.636058231239,5495.51437352727,1.08643613245772
146,6.621799283545016e-07,2.1801797082875257e-06,0.1860386503670066,0.0069850930484620065,3369.9576271158558,5436.7497759828475,1.1442511663598813
147,7.038083238839401e-07,2.1919328754752686e-06,0.23121424013370395,0.0029811890838257085,3512.6438109208666,5532.887524501231,1.1348712925040974
148,7.421634575963402e-07,2.3345179463372724e-06,0.3021838650741947,0.0012683701215042789,3440.611651105779,5777.337862578268,1.1287762777160562
149,7.247378432322093e-07,2.1125483461290606e-06,0.3885130480397181,0.0010555083266856554,2452.884520303335,5257.0481038639045,1.2934398080485399
150,7.404493931908342e-07,2.09302276427417e-06,0.5004701789624474,0.0011630099396257238,2217.4330668416023,5564.314115769902,1.2765947262369297
151,7.471136289433591e-07,2.1141094266543494e-06,0.4621077423443304,0.0012202127107522483,1754.0716101948005,5673.730106683054,1.255122079208368
152,7.937616514357173e-07,2.128682470693265e-06,0.536614102700422,0.0013705763855192037,2258.7394225701246,6102.901282174139,1.1585209989350167
