,kpa,kSOCSon,kd4,k_d4,delR,meanR,gamma
0,1.3328293413813906e-05,2.212043550541037e-06,0.7341252123921648,0.6370929498028222,3499.0283284154934,2371.0386783344193,1.2286941233185218
1,2.0920098221980093e-05,1.5866313871614932e-06,0.3021447732326432,0.2478396112956228,197.57762885458368,1577.1554095907368,0.7191455653699408
2,1.2300859813298204e-05,7.436474597512085e-07,0.7596830658199576,0.7519638928126069,1019.5774970256406,2010.3962815666928,0.933403953742256
3,5.626554904268285e-06,1.7508009258068153e-06,0.8768926075620064,0.7301813749818397,-510.7684355251703,3748.874295708707,0.9560219562791853
4,5.092887358699632e-06,2.6725305008472633e-06,0.5917913869210019,0.46439284089330685,1717.3433289204045,3399.2228079001366,1.004780129498759
5,6.585782066639831e-06,2.0024015614811775e-06,0.7209074945915804,0.46892626801153964,-1046.3036535260221,3050.7927674793145,1.0262401790356899
6,3.5496667109686273e-06,4.829955822196432e-06,0.6983169461049635,0.576220098457927,-1992.724270973809,2195.274949686064,3.0274652736472376
7,2.970288088471501e-06,4.466568966600843e-06,1.3027230538645345,0.5191611809841692,-3883.92847023085,5576.894328221467,1.2834953301742376
8,3.7615854802256326e-06,2.462964961265207e-06,1.1781325518815893,0.770381562982844,-775.6848385333756,3826.803320505781,1.3244483252605317
9,5.600599269212986e-06,1.7121366481393662e-06,0.9455194120267604,0.7254170793314557,578.6649367720264,4747.31422887257,0.7563678417363966
10,6.583121791428794e-06,1.3150895470241644e-06,1.3431829581634556,0.7005217091491583,1529.2611837776874,3059.9045333912036,1.0312406014628073
11,1.4976366621282815e-05,2.4009211625651028e-06,1.165270958726052,0.672524842350665,-1474.7712232980577,2860.9627111878312,0.8667626156061772
12,1.069447516438951e-05,2.670294316947059e-06,0.5039482347555623,0.2398604417389703,-550.7215547802218,2295.2702024146474,0.9287924207941671
13,1.4881038654670807e-05,2.7717559277728475e-06,0.5247330500606386,0.629562704888613,663.4651609159392,1009.185191362594,2.163092854381563
