,name,mean,std dev,2.5%,25%,75%,97.5%
0,kpa,5.535169739597587e-07,3.450603031484048e-06,7.958079987604838e-11,1.7188190954561652e-09,1.0569360672575601e-07,4.196060196325484e-06
1,kSOCSon,0.005981138452686429,0.011476906859808584,1.3161220143165752e-08,1.6042090115294668e-05,0.005575128458905615,0.040248904232602314
2,kd4,4.513156256405616,8.883370870001023,0.0089749605068169,0.18883024753856292,3.2708235014430347,29.028610706691786
3,k_d4,0.11818821502922959,0.19472452834567275,0.00016487252577805533,0.007344211703338753,0.12566295074491976,0.6918872742250768
4,delR,-251.7626496392739,2034.1541593230306,-3278.5498494702993,-1949.9980400944155,1357.1516927038153,3497.865579919007
5,gamma,17.59647518540552,10.183450972262778,2.2875596700804346,9.174916219681648,24.702949573780426,38.362051870185844
