,kpa,kSOCSon,kd4,k_d4,delR,meanR,gamma
865,0.15871458367262584,1.0129510461550085e-06,1.7347317961263349,0.021198265661404557,-2963.5148300220453,7216.045700602367,0.0968130871251539
873,0.1500112573836161,9.720942870651524e-07,1.4326031190646562,0.003914467517131937,-1494.1151630037436,6447.024799873363,0.09682435325886607
881,0.1848844740536057,1.0097386517567606e-06,0.7587520583436272,0.002706127758438921,311.07041260777333,5941.65360601179,0.09560956526973163
889,0.14647442717701445,1.2288783368186971e-06,1.0292969351403187,0.0037092538165158923,-2207.2647827069663,6372.703363952379,0.0965612538020921
897,0.16462868619897175,1.0506850231829635e-06,0.58515564394569,0.010789552051713594,-2771.2492047938263,5158.736524345654,0.0954582940562207
905,0.17937448591720626,7.505883789979482e-07,1.3225310077886123,0.004416133547377783,-3301.692045825639,5190.862466785145,0.0965865024955786
913,0.2593591305476087,5.865437117607879e-07,7.162044479990475,0.004094343974933223,-3434.995338986997,4233.839781916479,0.09758411209336534
921,0.26829305210486715,4.531979523207053e-07,8.338606066608024,0.059642038961575036,-5273.1458776151,4631.959372502449,0.09761486492856736
929,0.372194207689772,3.668431505966962e-07,4.950730902731326,0.04962044363725876,-5215.159679499917,5680.0243703160095,0.09674615570684736
937,0.4488788599377422,3.3338563377094486e-07,2.8159222752110185,0.002204661990800277,-4698.782563549788,6879.920658963241,0.09518262787978933
945,0.5200968266962058,2.814574620049917e-07,4.200628280590508,0.003463867501832312,-5502.617247382303,5965.845326187979,0.0955224919374591
953,0.3948683687677526,2.0782616380503087e-07,2.541325586646374,0.007130566796146778,-7235.997277537299,5723.404524334871,0.0961932474439227
961,0.4249547787540624,2.1332042093776137e-07,2.6052565365475235,0.022510631007156185,-8154.913927557443,5613.774140504218,0.09529742584537534
969,0.31014523223545626,2.7046298698927787e-07,4.211271834884451,0.08418776509601159,-7233.829641269359,6642.148098850746,0.09631937816445432
977,0.2602451845028813,3.830478732220848e-07,5.758151021870402,0.11477775176350286,-6268.6312285841195,6532.8163106499205,0.09665306088002704
985,0.17113803619235202,3.8326776225045e-07,9.859014289473805,0.7067598949442457,-6902.806171246939,5432.89162684656,0.09824679295830456
993,0.17849031031920282,2.641951028178561e-07,27.7916417079566,0.5408478362383818,-6936.3641392245345,4878.852304190252,0.10366841256388197
1102,0.07881351530543826,4.739705747236623e-06,11.916205104475171,0.18889127051731328,243.2393289063152,1179.3976745925881,0.1905481564499032
1110,0.0762956650962735,3.1562059107361106e-06,10.129602430714877,0.7920891641455508,1496.8725290675989,972.5007531303772,0.2489045819134019
1118,0.07541951220849592,2.9595749713166137e-06,25.234421692446627,0.1961877929128264,1841.5170574338965,1076.3886106780756,0.2495138589832097
1126,0.08433636835350171,3.2954155865360675e-06,7.393217575640862,0.8158588843709766,1498.9361259052325,874.8142016707852,0.27386120976502804
1134,0.1034788226681174,2.9852100690133575e-06,14.514880113791367,0.3737182053857212,697.172148941315,1060.0299356856756,0.19152349909821706
1142,0.09043356554131422,4.381019028583515e-06,42.63166865488265,0.6792049751552602,2049.041815436629,1494.8379050284948,0.2358213175837473
1150,0.06240473796976435,4.9703793832652485e-06,31.248899241729266,0.4190014664977407,1906.4735024730471,1454.9643673145001,0.2380222173168509
1158,0.04429753545665408,5.610492852785571e-06,21.346717023956355,0.6971804862259801,1390.9692537236256,1504.1802879123902,0.23637355277798244
1166,0.02698394556590241,5.584880509210751e-06,38.20911601500262,0.6175782594080667,313.83966662279784,1771.5660396396786,0.2483225897778979
1174,0.037437140202833764,5.311200954493594e-06,23.62130208536189,0.4181040049438624,-143.7102899504593,1161.5462472405047,0.2528651182648621
1182,0.048573132240534826,7.829697890329205e-06,25.64514834304761,0.504077313562625,-1030.0049240573421,1000.3872585286498,0.28948678812074513
1190,0.07307618875871695,1.3165823198594757e-05,15.914010901626973,0.39113062910261104,-2355.9780597764466,1650.1549336051305,0.2478851087540021
1198,0.035591785788220684,1.8717868391644116e-05,20.412634669308336,0.2164940925347492,-2244.222131665411,2163.4609068500695,0.24611014612664955
1206,0.037652500492595886,2.718230420413137e-05,14.988182743316012,0.4920047478561991,1338.7597045541274,2512.7280988941525,0.2047900535662885
1214,0.03071100731752137,2.3442341551155614e-05,11.21904398336826,0.6596091899794699,887.9115038570851,1466.156965418509,0.28323579999543097
1222,0.03410940645999001,2.596299838551286e-05,4.0942937785776365,0.3370011484959699,657.4635331705276,480.04195006620967,0.4871245643115372
1230,0.033166737061984065,3.665091364948471e-05,3.4726375976686805,0.8426427135376409,-188.5288947969857,291.4478624218187,0.7617256315670481
1238,0.03149543986979637,2.344791548677005e-05,3.5857386778916447,0.5921747568025639,144.36490120801915,249.6729999832428,0.6739774255223494
1246,0.04165262734748107,2.359949479825965e-05,3.3356944831034125,0.3635720301383355,101.61955698367012,585.4770170647542,0.3542586647454024
1254,0.0404573528937557,3.498706166353405e-05,3.9341653249181747,0.3118833436573496,183.3423069437803,729.703673053887,0.3428670173259918
1262,0.05223495424382405,4.288973450037725e-05,7.479580534476299,0.4440437052498937,-1665.5336594857113,1116.7213456823847,0.4009792410365945
1270,0.040805608495044214,3.69936934809428e-05,6.247509222568616,0.8108737948280242,-1702.3851524731476,1552.1100321427475,0.3124813280438604
1278,0.036250972522128284,4.27610254825041e-05,2.913808088761107,0.8791819999187082,-3568.6868118861744,1922.0960622666305,0.4539350998628429
1286,0.058267967785150976,3.741887909166286e-05,6.684609857236537,0.7853985338677301,-3532.047765350126,2041.5933878136968,0.3433026498795619
1294,0.04903358425397942,4.724127498297201e-05,13.744705325106594,0.6476904331674833,-4272.1126389448245,2919.944402963309,0.2772969402029567
1302,0.03894838600108223,3.5003545579175e-05,29.189133344547525,0.7685504274328246,-3508.862780371686,2829.1414098264195,0.280788728918542
1310,0.03808370594672382,2.5386104642439137e-05,39.35617513834722,0.0657034355965418,-2067.01999684609,2187.718225881109,0.25161879677684623
1318,0.04307068615268882,1.8133187911615647e-05,22.29172137071148,0.5530757302544335,-3057.9861004688737,1851.988318827652,0.3299676938028225
1326,0.05432104656763772,1.2425328266751965e-05,34.78223767335332,0.5395722612379968,-3562.488885341365,2118.3751451457897,0.28917855323012154
1334,0.051792957463941205,1.1596906507620884e-05,42.82343365909172,0.5487760248532023,-1956.9696033946743,1528.9614132986264,0.2832929816372679
1342,0.06226208620030445,7.657769279026568e-06,37.17279824979748,0.03343505387800347,-2720.1932777094844,1952.4151503242686,0.23210685773437725
1350,0.04599972588195575,8.29756889644912e-06,35.071367464076836,0.13891301138158402,-3878.2367265152416,2354.8629779673925,0.2525302088393929
1358,0.04148064954307377,1.2099533131149984e-05,20.835992753441072,0.8263713713951532,-3810.0882849246027,2934.603468565443,0.22292785269708096
1366,0.04645107559322716,8.085196399750168e-06,11.239674492408884,0.1755765819631021,-5972.630642338334,3117.2476814602546,0.2728501254828033
1374,0.04475531452703256,7.016100814399464e-06,17.40481777778295,0.3639487341193139,-6034.291193896139,3848.162795334562,0.1875754055923617
1382,0.04278590150017025,5.324659816097258e-06,15.344438778371847,0.838558779384242,-7459.531057082356,3897.6161933567146,0.26017109455319826
1390,0.06451084544224435,3.8478995859240135e-06,19.782980417454354,0.20002370031599345,-5458.754788379699,2977.3663041935883,0.2184733397823189
1398,0.04778515121358905,3.0422218339684545e-06,24.81647421229547,0.8305102188939569,-4999.981461143285,3505.046417160921,0.17338877718535778
1406,0.0777592033702703,2.611452517705957e-06,15.069435071708195,0.2982151913434111,-3639.338367035426,4154.372950780336,0.12791692436516425
1414,0.0972130560098444,2.625349183430629e-06,17.653978595701012,0.12167692042917397,-3751.0158769347017,3891.69258172841,0.12965458559132154
1422,0.08242099630365571,2.583513846430556e-06,13.566722614140836,0.5817542322014527,-3763.7557797946088,3190.0707326714314,0.1368792530850312
1430,0.06182269047230238,2.137359101886831e-06,12.617305599360447,0.5663030928488593,-936.6986208039489,2422.131082870755,0.14026220120638008
1438,0.057938199490998724,1.6527180402087954e-06,16.78729729442315,0.35361613027859345,-1873.5710536104134,2295.6363141786715,0.15122597476494326
1446,0.050682165309654116,1.0902445573358686e-06,39.13759193262936,0.2466779724509332,-3956.522591780393,2195.738190742661,0.2360729876147309
1454,0.043783767599516736,1.8430669627097907e-06,22.390695933823253,0.3549129618352952,-4284.968691780434,2630.3557768579612,0.20245856207690216
1462,0.0326509217043233,2.1422737080702624e-06,41.55171793976214,0.6436495422759029,-3408.670424713285,2092.9226318354918,0.25273224473782857
1470,0.03681077796514578,2.2438768034562925e-06,22.581789035997485,0.5057420847319033,-3705.788056523777,2480.486811229699,0.20776871190094096
1478,0.03993258329968879,1.926606764671748e-06,25.73494059577681,0.21892009921315875,-3465.0412995504907,2495.457253042575,0.19778011453432545
1486,0.0531029311156815,1.9897206407768415e-06,25.20087174335195,0.08426522137322384,-4526.621081732784,2581.8516381058325,0.2155554420951223
1494,0.051095509837587004,3.6433787065090217e-06,16.655984976493055,0.010729391682632282,-4371.938854487593,2468.617171577175,0.22058943549853946
1605,0.0009621401607297564,1.2944805817843056e-05,0.21084064236703048,0.8620257400887622,13.774928320416961,140.35735537193432,3.1703872008021325
1613,0.0008853057890521773,1.1354872696974236e-05,0.5853846009015873,0.4372895945483182,-91.09609863248363,174.5044726537836,2.546579681874244
1621,0.0007393771376999265,1.366675315482043e-05,0.28434410853331105,0.3717839368619561,371.14670064729836,351.1246172803998,1.351271421075118
1629,0.0005302806859917512,1.7079687438592755e-05,0.19680958288243966,0.41645475744460503,-58.51239717100178,181.01617390318367,3.042038012439954
1637,0.0005126965542604837,1.8597451088869672e-05,0.3849982806949489,0.6907757922720072,92.09253415840746,149.2288858738049,5.612871826226376
1645,0.00037649541356265647,1.876502884696749e-05,0.38934083852541,0.5941939627513436,-322.39205496462415,305.0679609486016,3.2819559040202386
1653,0.00048108430369029687,1.840668832531644e-05,0.2310918939002841,0.5229352661875516,-849.9108064388728,574.8710288893784,1.7390208123920736
1661,0.0006855065981915657,2.2482878621123088e-05,0.5555289691823933,0.7585653701061158,175.9657124779826,355.51417968089333,1.9793234846711365
1669,0.0006020599463859245,3.1925703305751253e-05,0.5376246777638763,0.8092004372751176,-147.9515223453724,187.08291989922319,5.503465579310004
1677,0.0007483043353778685,3.5862080115480103e-05,0.3091316988864574,0.6033458300220896,51.03119912884496,174.06255983634534,3.975612100905668
1685,0.0008594306744614117,2.607290121339685e-05,0.3897195470486521,0.7543406195543755,128.23734565088378,237.36423103230655,2.69553734223661
1693,0.0008418146423267315,2.741374209513377e-05,0.2386205906292561,0.5893949264052497,152.45072433218303,188.39904236834573,3.1467684968066383
1701,0.0008187270068052615,3.2865005988563735e-05,0.7477324452885219,0.7955107562653675,-611.3582338113248,575.2482291648572,1.7097412113053772
1709,0.0007777286805997022,3.0456139298824084e-05,0.6465471490817187,0.6408028713856883,-34.941981813255126,187.13927943042125,3.9063652229908175
1717,0.0006819914459555035,2.344493958214629e-05,0.4996802396528068,0.5184314240810086,73.20296449275492,158.9673190371035,4.204846287271484
1725,0.0006860084950454658,1.753088235752607e-05,0.3458472211191065,0.8865193458653319,-290.550699495139,253.21204500721237,3.2271133152692872
1733,0.0004193616250283063,1.0886919002097504e-05,0.4679612611581742,0.4347518921218775,-23.11575709932157,125.7279814800045,5.568143335925446
1741,0.000251729265206158,7.270328022682277e-06,0.28164909884692063,0.8160312204157035,160.74394016000642,222.8030752672876,4.112306629647722
1749,0.00029417887080984657,5.294666694963765e-06,0.390454773750529,0.6959319067438038,-405.32297825467714,324.43638550709966,2.9182207180077318
1757,0.00018509135539501498,3.964412883628759e-06,0.9365635363556628,0.87607108775697,-203.6595496414912,211.8665907423265,6.892348665277627
1765,0.0001534469108088652,2.7572910751949397e-06,0.7352282398297306,0.6967540850056734,-49.263568389589146,360.0192733261725,2.7067196346859745
1773,0.00014041882833545807,3.460707059255699e-06,0.6586198754596972,0.8574679415587045,130.978740897428,203.1471152387271,6.927470296137797
1781,0.00011211212740741558,2.1459945938318576e-06,0.8349728781419782,0.8869719739802002,9.758440708413104,285.05132692388423,4.615272108945363
1789,0.00010598729336321562,2.2205830067790344e-06,0.9271045514034336,0.5767331275542167,121.8125600650642,293.2389019489079,4.015756124350896
1797,0.00010376765273458026,1.7602433341745762e-06,0.956714026858267,0.7523074723818615,491.66294601971697,349.2925194522421,5.280933926552421
1805,8.327800078702417e-05,1.684322724243556e-06,0.489818859813197,0.6030085720925751,162.04877562355668,206.23103500528595,6.64017629818537
1813,4.686536266928634e-05,2.6872001230425943e-06,0.2360665692448953,0.28092352793164405,-285.98397940285423,393.63641652203347,3.3757218295893674
1821,2.243427967875562e-05,2.3109877496205477e-06,0.2931029737481448,0.5071368937830826,16.15053955335523,250.26821027182004,9.649174063177641
1829,4.0217415286528776e-05,2.129264826970607e-06,0.4576412330242028,0.6897279861994567,-41.646495032064315,263.0075905995514,7.693644574486406
1837,3.552405296941003e-05,3.2343737103220864e-06,0.5970002250336887,0.7744817878557494,544.6313306205068,556.1096312011898,4.845269207068942
1845,2.801012826154955e-05,4.623919437993478e-06,0.6021882916024961,0.8896933647445252,1709.4749440972405,1031.0832062500353,5.022084283452283
1853,3.042750668745037e-05,4.5544951670722715e-06,0.6535083906558493,0.8666347480550264,-77.62432383890575,249.2463642849289,14.805661151580964
1861,3.0781194378162216e-05,5.118219691186487e-06,0.613312036520977,0.6255185574479235,40.80988007221652,222.39880612494355,15.346221056437695
1869,3.575680029420899e-05,5.806368131379934e-06,0.3975363672195372,0.6550311154813513,-111.6013303423308,165.9017989166444,20.046936328929807
1877,5.308685987877901e-05,3.5975958323742333e-06,0.6529871233167035,0.8646965549025443,129.69339896032014,220.5749206444583,11.641018431647954
1885,4.680260076651794e-05,3.886762030556285e-06,0.6606675272929762,0.833540549858245,191.4117448930159,265.8878663276416,10.4206926705779
1893,5.465525702673882e-05,4.020820838095636e-06,0.2264989126664392,0.6356416849200691,-38.09131342473327,182.37511237596684,9.132671417628947
1901,6.883768748082377e-05,3.4373940367128992e-06,0.2946120365382631,0.4690161055817465,280.6718314250212,258.8967796584981,6.218912294969723
1909,5.100378402453518e-05,3.964633759878741e-06,0.6985351304512623,0.5723281893430147,-241.63998531046192,220.90800487485168,13.091563042147314
1917,4.882282164219826e-05,2.5421379398699785e-06,0.6594438933162968,0.7994863854063916,679.1804587887196,485.7086653959317,5.8311245121020825
1925,4.4591821243606025e-05,3.5107279359717568e-06,0.5077370360849551,0.8494496339191678,-134.88376889343218,262.801698305126,9.487008666951072
1933,3.136727959019142e-05,3.197638188478309e-06,0.4123040577763234,0.7531015330481993,144.11826661972563,273.56643818208704,9.847115688012114
1941,3.65404764917815e-05,1.8457954472711597e-06,0.3629200535059552,0.6234475703262471,-28.05168356502472,240.132053553072,7.869563653683428
1949,3.3126404915927523e-05,3.268942021265436e-06,0.586804703982816,0.777163298374198,-81.85295962057187,203.9730065249984,15.50006979661976
1957,4.025449765345472e-05,4.220603913748676e-06,0.286518741106503,0.5521362672042311,-724.0913722013347,561.4935815061834,4.530821617237807
1965,4.27764203393766e-05,5.394493105741302e-06,0.19096839419802009,0.6623667168653754,-760.5523095276759,700.3727785910041,3.0281716081097203
1973,5.0929302975806396e-05,4.398704871093107e-06,0.1037204978993932,0.7868980884226255,-100.12837785630079,378.2860341572501,3.335114166721757
1981,4.4209666432253197e-05,6.2623475904568635e-06,0.1916648632431246,0.7000108861597212,242.0963350091661,302.00015963124514,6.9254133984528625
1989,2.310284119561768e-05,4.828125142661324e-06,0.3464182423936953,0.4723329198099573,-333.48753772754014,273.557637257032,15.077752326964145
1997,3.54074766965834e-05,4.16768523219188e-06,0.36011067495345617,0.7516266011562484,61.23167368926447,381.6803693899293,6.1313966151058885
