,kpa,kSOCSon,kd4,k_d4,delR,gamma
0,6.611630504331568e-08,0.007853602290637527,0.008933815592246432,0.0020208407944792193,-2691.837197746469,28.567846183953318
1,2.2592261608140293e-08,0.01848097470600003,0.1258620440036809,0.14339155684502666,3446.237657582209,5.950302875930428
2,4.2428354006608674e-07,0.011637570749673688,0.3609395784853532,0.1670269335046124,-1969.9866773229346,31.59647064507807
3,3.29197472228935e-08,0.007994953081408422,0.9341558461576146,0.12273245539787915,378.7868149171147,4.591913841558425
4,5.180646665950854e-07,0.014252633195948038,0.2277601257750401,0.0008337000301141652,-3423.159579316914,17.723082124259086
5,9.277965698999157e-07,0.007042245075511384,10.530102768434523,0.4365467845091781,-3617.4476351770363,2.8555136093521907
6,8.399228160322773e-07,0.008469536425927637,13.871799336541223,0.13470413874887002,-3116.522297090382,24.035684503895013
7,1.415123281054401e-06,0.06998269387021577,32.17304446291345,0.0814557327085342,1069.8436599762397,10.798953144317029
8,1.1132760381442797e-07,0.03282223118466592,11.344124435351802,0.2169655847591745,1836.9232558107694,24.827750344639266
9,2.6121100086829625e-06,0.007013985701622965,0.4840435728967897,0.1307418159684361,3053.932911154585,3.7986985576596695
10,6.705502832707281e-07,0.0003917485469095508,39.9611892574472,0.7734336139366569,-2442.0397733474038,20.273932086707088
11,4.587976585573631e-07,0.0040774893868950075,25.525027263342142,0.367473814740914,3566.367799974669,33.6441036035109
12,6.960476932710914e-07,0.02335116792707606,1.3766808222704483,0.8569308525891525,-3232.125108467152,39.77775274599347
13,1.4532927570184886e-06,0.000279982546085085,11.937834612546713,0.10477227587626284,-598.707448369244,9.248256179528509
14,1.1581037687549207e-06,0.02293277059042308,7.789844432307134,0.500674009717212,-875.7977253200203,25.557978410443567
15,5.189211945159541e-07,0.043877628511933164,8.756274335994398,0.4204604229697402,504.759144798448,13.64011249155757
16,1.3096752214261882e-06,0.04517642380089714,1.7454740735472491,0.4660344988850804,-396.78642564103365,21.30146792262286
17,5.624468758866178e-07,0.011432148778823323,1.338162962032698,0.07887006402825869,1657.1602173092056,14.688818889662928
18,5.661350984630337e-06,0.05007386045327279,24.31618765118375,0.08290112479894753,-39.67525660609015,9.929870490197127
19,4.10456090618846e-06,0.011840744433095345,25.83439601752141,0.5635981099262006,-2101.7941102930945,25.355452733954515
20,1.3476928052912386e-05,0.0020947075166723845,5.568256908197824,0.14512883480542638,-3193.295133578393,4.7155381282096345
21,3.0877855315190314e-08,0.0003465268203723973,0.3346332017033516,0.8293930521402975,-726.6927597616605,29.01959870310761
22,1.507686372196563e-08,0.0010701280237812685,0.05144329909011151,0.2455116184470761,-1451.5541630647172,33.1191602475902
23,4.226071772122718e-09,0.00038192471409958053,3.2612963291392743,0.023717101416375477,2181.0277059211103,15.878577056102353
24,2.732097859081103e-09,0.0002880198609297774,0.3485546812585968,0.0027253640425698093,-3380.7032457326554,8.074753106443985
25,6.244115400619907e-11,0.0002186873255198976,10.193023616862565,0.04441456574524151,-1675.5068673236303,15.908745771690139
26,6.355700872400204e-10,0.00046804747023847996,19.498887865366303,0.5877639984825132,642.0410904352037,34.727805977478646
27,5.759114048894278e-11,5.3183931045741604e-05,14.721023294641387,0.05478029937498723,-809.0662655734435,38.12607902200729
28,6.073396223767889e-11,2.422597368958664e-06,12.214556476207731,0.23502820996618776,1745.722779166816,34.49685637601272
29,7.555412177732621e-11,1.9739903253853628e-05,2.829443141064216,0.05504113691435921,1767.0659250841195,16.553479031671632
30,3.2292806050343735e-10,1.5578095048834064e-05,7.041227558443706,0.0020033464641009387,3305.7154172915125,26.082374263942967
31,3.4697742786083833e-09,9.164630831952364e-07,0.5427181737962214,0.0032546754395583856,891.7134709929852,38.461842035833605
32,5.358449822299509e-09,8.634496889637548e-07,8.377277654353392,0.16088782960598838,-2821.466817131643,23.773717578482113
33,2.658010495057664e-08,1.995560446374932e-05,4.032113945806915,0.74120271161136,-3332.770302816972,37.54253138337771
34,2.1724049541702635e-06,0.00019750384264667875,1.3546404378830306,0.2380274400293419,-13.339864602514012,10.29553119615534
35,2.0213883967250923e-07,1.2480394884469729e-05,0.8331638455288164,0.013957366916037856,-2512.217579126765,21.44480919237919
36,2.010701850246779e-07,1.906140025051817e-05,0.6757388607310459,0.3077273526101498,2911.187034332,26.80377104888594
37,2.255219471409613e-08,2.872136697912552e-05,0.0533738597451414,0.11383412056266724,-1356.278726532356,28.336200907295922
38,2.422320326310377e-09,0.0001100645780469344,0.30332657284566183,0.011563093082493208,2532.9538382648802,9.593715526825175
39,3.563461112111758e-10,6.838208997333298e-05,2.664127999926478,0.01876642560295676,2143.02422296922,23.24779616470877
40,6.953021825162026e-10,1.608662200222366e-05,2.077577403642332,0.003446402063198307,-3639.5913566266718,9.139905658833346
41,1.5610756941421357e-08,7.902089384125658e-05,0.12045332929676204,0.19861723854963254,3631.3414691471344,24.105781915198488
42,5.701211465032994e-09,0.0004217200279070315,0.058611665744513874,0.2371018786030479,2321.882724288939,24.96647878701377
43,3.2301687061287675e-09,0.0006971958720700641,3.2339936864361465,0.0005250539080441608,2589.1097953644753,38.704997389172654
44,7.568641137203928e-08,0.002638449097423984,10.063361933164,0.153958936822017,1870.430103228556,39.20858088041926
45,1.188728591644575e-06,0.00011089176524568696,0.30692020688055394,0.481616604812401,3265.6503252056696,24.266631246640593
46,5.598048159201183e-07,0.00463967156696745,6.967260955596947,0.07265581978546408,-1567.1237789930224,17.011820445591063
47,3.6420215985828773e-07,0.0006333567083214108,18.28331030802232,0.1368596771663388,49.124642389474666,9.087323311681773
48,4.2662998182762757e-07,0.00099686055611331,0.31425171217246683,0.05059549295703759,-3611.3780213325513,29.4422348120851
49,1.0487383698555652e-07,0.004268374806179138,12.302068960080824,0.0006056208201461528,-2973.418833938144,25.96847516072597
50,1.864482012638228e-10,0.022128800447884626,0.018144555263287062,0.3501085225693968,1092.4023568734965,16.880975101552586
51,4.290095125949971e-11,0.06301930046128354,0.06335326482228025,0.04181209901199645,1823.2188757014685,10.748859602120447
52,1.502238122838867e-10,0.004129350908467246,1.0734055642537614,0.02260296826049307,-3356.9019583186714,17.616049146392225
53,6.667251247546466e-11,0.003052932545435323,1.1951766901543903,0.00988922210089529,3141.1076714072738,15.80039689869542
54,1.302904439021421e-10,5.37616023828305e-05,0.006000913212043682,0.012827321797585023,-3474.2768781317213,10.859987297848136
55,2.8641527765561313e-10,6.0666944720855945e-05,0.07341688258661945,0.1835733710164816,-1560.065182070088,31.83322129012156
56,5.565104293713598e-09,0.00030667486823582633,0.5101366220435801,0.006224811917493116,-3057.124339605324,22.84339630414054
