,name,mean,std dev,2.5%,25%,75%,97.5%
0,kpa,3.2336726087367514e-05,0.00028545253635839536,6.188631668143002e-11,1.1858815524184337e-08,1.5196940437287996e-06,6.250515003730399e-05
1,kSOCSon,0.012140538279419842,0.01770150683722464,8.992337300700049e-07,0.00019483966047999636,0.018634832029801148,0.06288502386722025
2,kd4,7.901028539390065,9.516650662935609,0.03386304568464447,0.6816591197662789,12.007015078461968,31.081348753240057
3,k_d4,0.2016640973283008,0.2197367031245026,0.0009593572121859899,0.029109796999220196,0.32333648282204414,0.8185046912044788
4,delR,-470.8443751917083,2286.787813383331,-3620.460822763798,-2621.303331764787,1697.2705377155685,3586.0631967727622
5,gamma,18.42233945039276,10.544668797117527,1.9996036806570265,9.51994193050707,25.850971578921914,38.868662023827795
