,kpa,kSOCSon,kd4,k_d4,delR,meanR,kIntBasal_r1,kIntBasal_r2,kint_IFN,krec_a1,krec_a2,krec_b1,krec_b2,gamma
0,5.339395423909295,4.2005007237577405e-06,0.29771921319272954,0.038992301773805374,-6509.480657468042,3781.0905739085465,0.040424140901855844,0.14160033366032163,0.05099604222329858,0.1382749498405811,4.301206757742726,0.05996595150510341,0.644580877045359,0.07631525343536212
1,5.008425415860157,4.263601052428862e-06,0.22853293514774897,0.12169321074229483,-5885.130359530021,4544.804077102215,0.04265032671204125,0.1286095766498243,0.055895532635725546,0.17094375912262727,3.7655133806374144,0.055688314582265475,0.6785208297577612,0.07592893292072732
2,4.708722037917706,4.9464744572111085e-06,0.19597179440141768,0.25137888757230514,-5473.854533782978,4752.946712082324,0.045845744551049006,0.12245825292428669,0.052838542063311726,0.17210412540163186,4.137431299030804,0.0537944622398846,0.5583805827652766,0.0759029837027515
3,4.179637109544394,6.420635239338273e-06,0.18009716632648773,0.1968432555716375,-5413.203604449991,4760.425786030109,0.04227785097028745,0.1173329505996123,0.05115544434244612,0.160351318556001,4.242082580426375,0.052407728216351264,0.5003226126988543,0.07593404803385012
4,4.183019291322532,5.844390305560878e-06,0.16173788740705855,0.13584436828169974,-5059.514480495583,4151.351965745088,0.03711303856936911,0.12669075561649487,0.04654611684043469,0.19433218021509457,3.6747738362758993,0.05450702877394749,0.44683014624747386,0.07596114553290217
5,3.7299900296114186,7.100286288715339e-06,0.21153888579488997,0.16321377444280655,-4213.2865367855065,3810.5798635862575,0.03754981303467996,0.11442062400476666,0.042970224050989096,0.20560052532115733,3.126471846014682,0.05695523447293897,0.45319538641670465,0.07603063821256931
6,3.5689277864906375,9.356767267782637e-06,0.1553175168811797,0.26669145810992756,-3697.79628949716,3996.4011907568165,0.04417303497939343,0.12976444966977302,0.04668614167993935,0.18812882166403802,2.653134613204692,0.06675221782644196,0.5008943530447556,0.07601189183687167
7,3.1376950473733007,9.235802688309226e-06,0.13919815113494488,0.5242324918737857,-4192.521401097517,4160.323609309941,0.0380101354719124,0.13558084438298434,0.04555746722039917,0.21583170907738658,2.8155935186921046,0.06388341997405364,0.49257312781996787,0.07603170381781384
8,3.196455570981711,8.50189461283092e-06,0.17240096775103972,0.7694421674991208,-3126.5907892518208,3686.5675846972713,0.033457827742926625,0.11396274525163086,0.043582219498595656,0.22887120259680374,3.223510286862959,0.05468161198912834,0.47006031460314096,0.07604079186070262
9,3.314121801148191,9.5611160915485e-06,0.1891185280309604,0.6849002975781675,-2240.799461640054,3663.8576683512347,0.03758227626570056,0.10230394153297913,0.04030391734526716,0.2553033878272666,3.2998016611826073,0.04608093127352876,0.45918512001358014,0.07602466469861185
