,kpa,kSOCSon,kd4,k_d4,delR,gamma
1000,7.542857188023492e-11,0.007759986509857307,9.230540119368909,0.3078515630569716,-1812.0029737693085,37.3693793170655
2000,2.7949500988559856e-10,0.0003965277516987937,1.5455972022123283,0.16284797277231172,-692.9360394572595,39.450279843884395
3000,3.92021270695809e-08,3.6406965200112926e-05,19.72455231177856,0.6284349868751793,-1059.3397053880244,9.557341376823333
4000,6.920759323803063e-08,8.205103173388056e-05,3.7974891941158484,0.4578050429175086,-997.8368170271484,21.606237854489606
5000,2.2664049547948053e-06,7.728008453691553e-05,26.99705187437992,0.37388309464696784,-3612.3411246061323,12.953376303419356
6000,8.137254432247876e-06,0.055742776605217,36.32358113422768,0.10538364065162778,-455.95055366681834,3.507456812026956
7000,4.522249960094128e-08,0.021083559912309074,1.29258605657381,0.004246001526727112,-594.9589702935517,20.8363320971744
8000,4.938342242550374e-07,0.006662059875776635,1.5688673604412404,0.4606074150049,2978.5977852843284,27.42170321192763
9000,1.3037391445135322e-06,0.0034973020855243405,12.192372973399825,0.8069100368272534,865.1755100346186,22.46376407126831
11001,1.3636413022373963e-07,0.004411084258447482,34.503545501821314,0.08347592275983429,3335.6087360521997,22.88119172103567
12001,4.0162005560524454e-07,0.0022103002282076187,2.8239726923156,0.5402075227390615,1724.4579333052955,11.840132362677634
13001,6.020780118885946e-06,0.004197748420956543,8.618905259919599,0.07048319721583317,-3072.32685618214,17.958297217525306
14001,1.3672383422297322e-07,0.009291352538899584,3.120710271913464,0.04274613733721055,1610.234655570689,25.418913443802435
15001,8.023239725650635e-05,0.015137779778975229,0.006199082652316673,0.08862342929634265,-3052.5624228425118,3.729425353751339
16001,9.58475995136275e-07,0.0006336624448282645,4.957133423215809,0.7561887902587161,-240.3648106727412,24.684867135959554
17001,5.1396553666085395e-08,0.00030147174758696335,42.31854433287258,0.8814512983852884,3113.3776463387653,26.99922874330708
18001,4.80968439401055e-07,0.00043793775106556733,16.79935667645001,0.04569636448225989,-2516.880480317053,9.159959440002721
19001,2.875146846903401e-07,0.06373229691897153,22.989824255931858,0.10958377434535807,1963.487852060304,13.469485836354233
21002,4.371974413292385e-06,1.9200374707123852e-06,12.437807047887596,0.5329372274356304,1763.7430408602654,4.716482513370353
22002,2.3334992901943317e-07,0.00039342317392475226,25.301631654786163,0.8610576161669548,-145.30390139393307,25.30520545699943
23002,3.560526796618733e-07,0.006460701387265344,18.840569854317426,0.021393539762124943,1249.9737381892155,7.85953545622983
24002,8.318914800886956e-08,0.02953554129354532,28.62989759531394,0.24295415972721346,1552.3843243307751,3.4893728785350424
25002,2.347414456874119e-06,0.00031852500024909415,0.2837718157664181,0.4522861096833105,-2314.667291078151,6.049849993769697
26002,1.1990213529297575e-05,0.0016996070674353935,3.5500383320693687,0.6504796530592564,-2287.379823421247,10.188154655625873
27002,1.8653408809761214e-06,0.021667922025865483,33.1294035334219,0.0864948567703489,-1351.15616005649,8.094354524752621
28002,1.4428960575321028e-07,0.04508187510567455,15.765941442953991,0.7841564018378534,3088.935457172635,1.8712479996591875
29002,4.765269046523634e-06,0.0638915880330897,17.22419568785997,0.5206059890650879,-1825.6762549438931,6.817467868687869
31003,9.994682901131973e-06,2.1932340256313243e-05,20.260263876149367,0.8527318285634768,2532.249149700008,4.472002322032616
32003,4.8289885279938e-08,0.00013944226304254384,2.488122586813036,0.014567109804211338,-1459.703573778449,31.43882670297136
33003,4.3149558722362967e-07,2.626413472147853e-06,31.10372045303011,0.5913085772852796,-478.526427158032,10.440672261425727
34003,2.116185099156569e-06,0.00012567559254787232,6.951951289586518,0.0008239438158243233,-318.45419448521415,7.378691325312229
35003,3.058997858416605e-06,0.0007337137995302543,22.575103757037958,0.021698134536709084,1436.679146883128,1.0255967721071717
36003,1.865190555607901e-07,0.005033029245537338,12.415322539055786,0.11635834428772993,-2326.341372669451,12.745841522197905
37003,1.1092146281335948e-05,0.027431302315943085,11.317181675163924,0.01147277739718173,-1926.9648709991952,10.739095551094902
38003,2.564810163648728e-05,0.00374764899853961,17.57117810497833,0.5629954537170959,-3659.775526169879,5.814319534980631
39003,3.0764195907810743e-07,0.018314896727493632,31.805871656899253,0.14405323148993174,614.8912617932959,8.035215984541294
41004,6.16874611681842e-08,2.464925187231435e-05,43.472106746118506,0.03764636270739954,-2830.3782081815234,38.94874468933348
42004,1.481916959212408e-08,5.887266465989753e-07,0.5554136762663054,0.03355911774594771,-3091.013848167451,15.049339990747399
43004,2.1210898673843805e-05,6.608628222698438e-05,14.899445889909543,0.341425957225895,-3654.3854918477778,4.327972338392914
44004,9.512199811342304e-07,0.0014283758994785981,0.09119893082715863,0.021475021142171775,-1833.6945953810487,1.013776133397955
45004,5.4269332338674035e-06,0.002184447817498241,25.354482805917524,0.006699754143634185,-451.07105270028234,9.290735886160649
46004,5.701861733906937e-05,0.03845452284334392,7.6198640185333755,0.10944363112033004,-3383.5205610004027,10.83551747953912
47004,1.7363821312916626e-05,0.004407560843803574,24.39802277071181,0.7151819758312109,-2639.18148888643,8.893848667860041
48004,2.91065691030113e-06,0.04044791007916188,27.726543294239427,0.5921823229670631,2338.2487479765505,3.805552586716231
49004,3.262177655579901e-06,0.0129713945795938,0.2892972086718912,0.627503991803407,-917.8954869005507,1.9404024634386523
51005,1.6727521527726293e-05,1.5671503638095864e-05,14.026196344510565,0.4521993619710952,698.5559795126128,4.757417901665929
52005,1.634971200458834e-07,0.000497431497160525,3.801887627217853,0.4675535368126881,2531.636368734465,25.514568146226548
53005,1.3327314872445806e-05,0.006686737817040808,5.607222954762009,0.024645106272165443,-3398.7597082927205,1.9555966843672932
54005,2.5576509246488462e-06,0.012750286062151898,11.65900168012601,0.7560476000572175,883.1566472414877,13.568537330448999
55005,1.5842470512004032e-07,0.06813468378253228,7.040214645275414,0.2932053197234111,-1266.3906860366926,26.502296369917268
56005,4.371892589819644e-05,0.010337473143784809,14.086574883377374,0.4748706174104701,-3152.548352479976,2.742793455616092
57005,1.6100085978759918e-07,0.006896478573621428,17.92712053138697,0.3964861651866947,-1492.4722506401865,22.490847326574322
58005,0.00019794891821379028,0.042795788354639513,4.109931283512714,0.652115555751447,-2868.710706174585,2.072091264080726
59005,1.0898381420779683e-06,0.002610708166232219,0.7446373783430698,0.6564525144382743,3674.230358273703,17.60015424639534
61006,6.285772868464146e-06,2.485411975989923e-06,5.943812273489679,0.16550627410577576,-1727.9129474335634,4.527999154084419
62006,4.1647267363673095e-07,7.83403824436395e-07,2.838420679387596,0.4998239157364994,-3475.542284749923,31.4858910926224
63006,8.306018620361173e-06,0.0003951798306966919,1.7820196768598262,0.03905192637208281,-2925.399020052146,16.39474528834457
64006,3.895785326617467e-06,0.004271798237630073,33.454694345852516,0.2396968161203072,1287.532090951792,7.559393193248249
65006,0.00022489888082634257,0.028465500529970062,26.001786913507928,0.15333310919635312,3028.029468028283,1.2195604850945334
66006,6.197969540059003e-06,0.05182820175344943,24.542394630401468,0.017122885952692027,-3405.937830809295,3.8574461550169135
67006,5.977448616862128e-06,0.0010066790803422935,19.49572428989119,0.24907787001248885,-1478.9983242280698,4.919813687464309
68006,7.31812126348297e-06,0.013244168917984668,19.966510715117934,0.3093506923449489,-3634.8840165053907,14.827542960656464
69006,2.644941634643197e-06,0.005796202109575398,18.09427983759661,0.3259847701175685,-2962.224161317873,11.333441882004545
71007,0.00014810979902885036,4.937624165448447e-05,24.07055750486286,0.38793486538081295,-1991.1236800500294,2.0974180732351533
72007,0.0009995665175189302,0.01969331960015324,4.635646071635069,0.10203759561533783,-3609.620284217424,3.0960832373058125
73007,7.631522257738651e-05,0.0009636756911441703,5.059804477172992,0.08239146865171187,-1887.0159805880685,3.1959617672073612
74007,7.081697442638369e-05,0.013361463921839123,26.54800095699325,0.2270043359261809,-986.194524930155,1.595495255392937
75007,1.198450539189514e-06,0.011033894873798146,2.477419460465806,0.6104701715452051,3594.8266950851457,5.760292038633463
76007,4.880130602297275e-06,0.03152673383408629,0.018381373386337663,0.3935602623656342,-3662.698413900191,2.016860354049322
77007,1.096837864716468e-06,0.003939334350674069,31.611874152887182,0.12442866329071466,-1933.1328607933187,24.067033771857353
78007,1.3875910327383272e-06,0.022257957297279328,5.502683189110991,0.0019354424874466144,-2268.314921409951,11.264559607213213
79007,4.3639566515435096e-07,0.027900049568333096,18.49261535809868,0.0009842417269346397,-2676.52985999792,16.742607992344848
