,kpa,kSTATbinding,kSOCSon,kd4,k_d4,delR,meanR,kloc,kSOCSmRNA,mRNAdeg,mRNAtrans,kSOCS,gamma
0,1.1188067626101306,0.0003010305229403032,5.90423633401244e-07,0.037157665004324616,0.012415401383829768,-633.9616408525826,2377.6252577210494,0.08407521780358936,0.009754056552996417,2.6849481333563784e-06,0.032144610359879394,0.0019250110830573185,0.12678927455336425
1,0.9392684042499179,0.00040740063053071866,5.397963371041307e-07,0.0633348831248244,0.008230411225516947,-993.9562413618222,2366.1130386405594,0.0856278271561994,0.007881401976194536,2.723479593485711e-06,0.029588287291347597,0.0021536716478146307,0.12489792315236542
2,0.9276054815044624,0.0003146840744586092,5.384798323978981e-07,0.06949267787951423,0.0058294225092398125,-533.2132173193459,2617.775652794909,0.09682543736985776,0.0077969022263054575,3.014237229925757e-06,0.028465417205009367,0.002395709012469131,0.1265558817676477
3,0.879771291949769,0.0002187892034107441,4.838966853749067e-07,0.058021794934562984,0.0039629116175543605,-491.8118479862891,2414.702475251982,0.08458694106700441,0.008597264676431945,3.4266708804501713e-06,0.02741249451565004,0.002235266309793812,0.1434336734756421
4,0.9575308438765111,9.94320521803208e-05,3.984192755932446e-07,0.07678338942559142,0.006216086533298707,296.5507306111974,1983.8713388262247,0.08543769804921648,0.008642347641597648,2.636432960809867e-06,0.02983324062327987,0.0020264648625766147,0.18335745318702432
5,0.8417652280665786,0.00012614459447596522,4.2419933511172743e-07,0.06934940613616829,0.005053402669290958,-366.5057648739182,1991.2631277613254,0.08854915886146704,0.009898555653175734,2.6216544100559273e-06,0.02844217139742794,0.002073027111059906,0.18494906146480763
6,0.7965893042565533,0.00012055655804308202,4.2398057270611316e-07,0.08177974157883282,0.011219493623645133,226.61662505605614,1624.5863703488378,0.0994506539623845,0.01028957961317021,2.594269774976677e-06,0.027457140677381246,0.002286569001950214,0.20938842859129275
7,0.7310493626137132,0.00014848637672000957,4.121656890412757e-07,0.1314688517852624,0.010460827660812801,927.2309801308481,1483.3767065248553,0.08051783909736779,0.011270125082899627,2.54795167171427e-06,0.028406753612487533,0.0020151727216589487,0.22152845701543517
8,0.6639168153242981,0.00016384153828919964,3.5896114849110903e-07,0.16168901742909392,0.01341450241237852,1346.1131146723264,1459.9339612741244,0.07587056789331341,0.01103701799002358,2.505052411321571e-06,0.031559282316660636,0.0020269549410257353,0.22813860122254231
9,0.7065448588199087,8.875144015588047e-05,3.712504914643922e-07,0.17529336231846776,0.015633156060286438,2143.734283490564,1559.571834609529,0.09154441797537251,0.01194545371158289,2.518000812813421e-06,0.038014164663326355,0.0026714084754783573,0.31024006217107947
10,0.7293497471812528,7.773327735735121e-05,3.5980932350524115e-07,0.16169545948932906,0.013159266951979389,1865.8678577908177,1325.402013016254,0.09237459169816149,0.012533216431329746,2.462021460612432e-06,0.03250434293936196,0.0031558190664356745,0.37095633642981407
11,0.787824135732884,0.00018296857248619402,3.9827207342939137e-07,0.1536060071276583,0.01194610231573718,1527.6890693480807,1341.0287491518047,0.09713433840767226,0.010405839301895623,2.534424464540915e-06,0.028645673027646805,0.0033079542642529126,0.2319608648755936
12,0.6957531639461382,0.00019005631753981798,4.343212150568847e-07,0.10355368578859114,0.008747158369396945,1307.573659219749,1035.1720040731866,0.09638153794170708,0.009663388988688928,2.4958379562483203e-06,0.028078021689753343,0.003375043180883502,0.2660496660950125
13,0.7888661111288747,0.00023494775599971931,4.619681809624147e-07,0.1028016273860901,0.013105721199955357,1070.532257667979,1000.0067848638294,0.08888330054664403,0.00944506740147967,2.632706395433308e-06,0.03074380239522853,0.00373190612867906,0.2409803836798848
14,0.7411832093079477,0.00011247391502158023,5.45173549737598e-07,0.11662439486250464,0.016168518242125767,445.90818138883606,810.3171147463933,0.08450087645311403,0.009392009157896657,2.368915626399739e-06,0.03310311635435047,0.0037424526945251863,0.40565722876889354
15,0.8516595360129001,0.00010926782543339276,5.485271030583955e-07,0.1706291951081756,0.019911486722617205,545.5291290745487,592.6612871990501,0.07638874177567893,0.010069800142219766,2.76523130175361e-06,0.03588442892546508,0.003897328803988093,0.5442194628992386
16,0.8126622786577087,0.0001003250682276499,5.947569977362306e-07,0.16024181961219233,0.011207920580745134,619.7734461849026,1115.0614606826275,0.06884014984556736,0.008929273424777038,2.6956261125108336e-06,0.03886376535151402,0.004179761801629925,0.369813434732946
17,0.8052088644534516,6.118200313832465e-05,6.517186068875184e-07,0.2039805373036618,0.014950239648888638,451.96844530309994,1606.663481400235,0.06553171011789999,0.009332365404880813,3.264433702316122e-06,0.03469230499051857,0.004258226549346592,0.40318636778975814
18,0.9580881528277826,6.535286426325891e-05,6.335249613027088e-07,0.2945834927996382,0.02497817804560847,604.7464510098722,2079.3776487108985,0.05890072211348088,0.009002755090403014,3.157113288952754e-06,0.034099558188021975,0.004661708555167001,0.3352392054963501
19,0.752323528358072,6.414087178871311e-05,6.73156616451536e-07,0.35694920044191714,0.030802082052610567,143.84708797103337,1470.7092310299058,0.058708557302534804,0.008576313874426169,3.0032046239453106e-06,0.03321611532786199,0.005566821195983799,0.5186722067201527
20,0.7754486604837219,6.931195854317353e-05,8.120348434344743e-07,0.30074061987410905,0.013909367762262736,1438.7382161066353,1475.530187241025,0.07006281863705661,0.009063546078687833,3.0760669301578215e-06,0.03880066195728203,0.006370432497042382,0.4919210535930485
21,0.8087307120305655,9.31777102876705e-05,8.449193220539662e-07,0.3369963996847871,0.0202164465642563,790.2116071549547,1445.6669887604464,0.06317503851383786,0.008263311885071676,3.0092219324514333e-06,0.042363467832540275,0.0050678696505117625,0.41073958444129655
22,0.8658586871776877,7.350684159627224e-05,7.862606369595737e-07,0.327246340579593,0.014374409218905796,54.82127108949953,1031.9831837479273,0.06671694995803533,0.008675038542430557,2.83906793237194e-06,0.04399622134120571,0.005434081534174984,0.5873942718867993
23,0.8844750503043524,9.746426320203997e-05,7.305912389404893e-07,0.35024813203657756,0.013854918358874306,372.26746079474606,1115.0882970674359,0.07437897067290924,0.010191464814703984,3.0856742831929943e-06,0.047417626738347096,0.005124338221891832,0.46806986987756866
24,0.9373604657087539,6.302091203888188e-05,7.622343322228825e-07,0.31468335578322065,0.008699004427634795,1161.00274959261,1251.981567867695,0.06896692495052958,0.011012638233617526,3.0333505523782293e-06,0.05078043027443917,0.005693813937735091,0.5364515534933151
25,0.9081057912375478,7.858836946242744e-05,8.259570000491961e-07,0.29312531193402847,0.007907035927605863,197.9124447156205,1367.5358250975642,0.07705455543829363,0.013055236683801335,3.6165518679912e-06,0.049034689498142284,0.005192410039414001,0.4799361412186742
26,0.9653140135165382,5.2777953970368635e-05,9.943740082736934e-07,0.3683135988949906,0.008661727593951157,196.63469111569083,1097.848370396554,0.09571579533197667,0.011374955187299047,3.7485175959588554e-06,0.053745912981803264,0.005900781885458251,0.7104866508257804
27,0.9745296342964069,4.415216624060644e-05,1.120361352811229e-06,0.2998364559431446,0.0029845033891865284,-181.33980341389747,981.8819396374545,0.08390144282602807,0.013064835280354391,3.799347524358638e-06,0.05930073212504158,0.006105922092679474,0.9481833319516795
28,0.9655006821762379,4.3392206043037145e-05,1.0473499570309785e-06,0.35449169392576535,0.007094611376243727,-526.8170539201325,1229.223671012524,0.0877941411217014,0.016939802316616983,3.852066564672557e-06,0.05436715657406792,0.0062302246051099165,0.9303148383568703
29,0.7231002358010545,5.0290524948671495e-05,1.1317699796962661e-06,0.4445480542940909,0.012813944073864986,-413.9520854700713,1028.6577413658308,0.0855401172985647,0.018173563595355574,4.376056052678157e-06,0.048819225482484095,0.007789023181639908,1.28250697539811
30,0.7056891950733588,7.12086590947866e-05,1.299912870698149e-06,0.2963359817320129,0.012034302224531746,477.1623170626689,920.8262293922269,0.09443916748681422,0.021383512687681207,4.085134777273621e-06,0.0514465382056696,0.007366049557001714,0.9820548806912195
31,0.7373259954736878,5.0833944437009066e-05,1.5450274304534892e-06,0.30540030156442455,0.015862217413390986,524.3689202260604,985.3531630918756,0.08485233570958825,0.02173294434245799,4.515930218817102e-06,0.05210620401211744,0.0065073759077903005,1.1478030407938677
32,0.7742948929478791,8.16205813522311e-05,1.6415937623868765e-06,0.2514917787991852,0.0113911085258078,403.00670263941464,909.7802276201088,0.08908670214501886,0.022878958684142692,4.669019187806947e-06,0.03999450000967343,0.0074058236399958495,0.9192863220480413
33,0.7493002928675698,9.656576635415914e-05,1.947128324318207e-06,0.31849864135083467,0.013609307280718212,382.0741374141637,781.9576616841546,0.07860836243290953,0.021079130144361146,4.2696383480139e-06,0.039036552076126996,0.006542067563676085,0.9817375739455039
34,0.7785432274918046,5.6353236338801144e-05,1.863088133651632e-06,0.40160293448113293,0.014807375567711166,235.92793263355753,1007.3356561532862,0.07738027710534408,0.02195142201020159,5.154843870662157e-06,0.03899873967021475,0.006786534533483661,1.1573642001414122
35,0.8449971226893248,6.525381950621755e-05,1.93957921477441e-06,0.5279779924185831,0.009531456457761222,17.28274148576031,1156.5635134001193,0.075956737085286,0.024171107966847565,6.086777923132918e-06,0.03509566979977232,0.006624754935176046,1.0005833736836163
36,0.9116976229921612,0.00017674258039317305,2.2570795178083787e-06,0.46499767115269536,0.007925602682279488,-139.39920567571139,1098.4059309367178,0.07014005362877083,0.029615476886161115,5.917315456157123e-06,0.04126643995443137,0.006985790123029777,0.6546751593447313
37,1.0421317444116498,0.00016650017823611983,2.360625705668452e-06,0.4610774270887874,0.00976658547421722,-545.9511155109566,922.1629712554097,0.07311368518442841,0.03551103193586322,6.6178764384927064e-06,0.040623778343541674,0.0060159317598641885,0.8162486979029792
38,0.994720506375673,0.00025092518340433804,2.4109152725973996e-06,0.43668110194450754,0.007360131139429042,-390.5347675233911,801.8539472404207,0.08952340046476043,0.038213135091377894,6.443748866543867e-06,0.040304952907246124,0.0076814081739212834,0.7607251103803588
39,0.9246414674830867,0.00016012990448673335,2.585700898556859e-06,0.4307062283617212,0.006093839633479686,-1349.1911173234353,856.0934816595279,0.09078795581267031,0.03667613796516294,7.018583779625688e-06,0.04403996852289549,0.008205989849905981,1.8928850776531407
40,0.9591340733390779,0.00033900456638599166,2.6159684573577417e-06,0.5596995034119104,0.0041832972465880285,-415.8703839770933,785.8585484081947,0.09397993558940196,0.034304570408367256,6.686298154783181e-06,0.04713154283320355,0.00821772754770881,0.7127247382940316
41,0.8939315045859892,0.0005603260756545835,2.707613190802845e-06,0.5735874410717331,0.010596524602319145,-652.4402865843734,593.2913418204719,0.08292734495880252,0.030335555162408767,6.0207886725964455e-06,0.044431853594703224,0.007784544864718201,0.8708615130218976
42,0.761849294690927,0.0009365945980286145,3.1404868504335252e-06,0.7045909618847472,0.015240421019050519,-667.2723963913999,780.9620202555515,0.07436806951100532,0.0316965609512186,7.1828633265356505e-06,0.04909057639896112,0.008201826206293098,0.6051774583215108
43,0.7370350246000918,0.001006776900918956,3.216220103434576e-06,0.8929399095253819,0.01275077494175235,-747.4524808120725,745.2595635557384,0.07422733330633152,0.034862327162959,6.866325657806135e-06,0.04775917023606686,0.007382695172719443,0.6761982276844879
44,0.8465825604114056,0.000980679633846874,3.2046758961594804e-06,0.7519632201094945,0.01977519647693336,-712.8772365128483,697.4221016356838,0.06688468896850001,0.03659992820122896,6.8152914789525584e-06,0.04820313140743027,0.007314460672310327,0.6723892969527588
45,0.7871728742145527,0.0005632284038516299,3.2277690318282303e-06,0.6655820463706928,0.03195074305710097,-740.3121896949915,722.6149888687129,0.07062198486503145,0.038498509366932825,6.303881251765864e-06,0.056283241041289137,0.0073878604983365305,0.8721796711992967
46,0.7746046346274209,0.0005500595870905265,3.574226143923495e-06,0.7340094177539267,0.033068995183805114,-1473.5072842800105,1036.508533826236,0.06161845202025259,0.04634682252182587,7.630194504665747e-06,0.0580381371110474,0.007995481531627064,0.975888767896505
47,0.6845344634461222,0.0005893455827850559,4.081014324338621e-06,0.7661976743019969,0.04049547438327433,-964.2744189800403,866.6341316952788,0.05269883406787448,0.049890667271289706,6.9671215331946675e-06,0.06010627591425073,0.007566633471526319,0.9721656883131874
48,0.7612779912144153,0.000439060986900792,4.215579194798898e-06,0.939923080520696,0.03378931167924541,-995.9202389900909,1164.9358034151614,0.06331550443210891,0.04816492112698368,6.8808574412689395e-06,0.060495088523841625,0.007412947923117646,0.7663839843893512
