,kpa,kSOCSon,kd4,k_d4,delR,meanR,kIntBasal_r1,kIntBasal_r2,kint_IFN,krec_a1,krec_a2,krec_b1,krec_b2,gamma
0,0.029340388651204644,0.00025722200151830234,2.2895243427898424,0.018216631089327903,1203.028823511642,1663.3814422161236,0.035191251588296585,0.1734000586570116,0.347218846014359,0.03909002245340837,2.9072550376724897,0.0740107511357676,0.25845158246509153,0.18081387460942794
1,0.02609267732859172,0.00033218812188869686,2.6690856084203958,0.05869257801979865,1399.3047233215827,1377.667329483801,0.03553426650333551,0.15760556102274564,0.43496747279164205,0.03679975094162703,2.376151195848475,0.062325470857524656,0.27335940790186497,0.2242618914995612
2,0.02470960940281373,0.00042000903108868116,2.8194217873580683,0.07076497859316964,1339.311608841291,1438.766495972344,0.03725088073282046,0.15912020449820896,0.4061005056084639,0.037617615758997115,2.500521635684891,0.05906829096914128,0.27395679026464614,0.22564862179836823
3,0.02598892966957851,0.00042445240100320863,2.9274846258501834,0.05581021997595444,1304.8874132691913,1363.276817388286,0.03267901216434867,0.13294635400345645,0.4246670854781494,0.03416244056735683,2.495312963175836,0.0658290031622702,0.30122292111303717,0.23250258404088123
4,0.0228688191524435,0.0005532039553652024,3.0926434182226794,0.05119508262731635,578.6816188390603,844.2194749899123,0.03113326479302747,0.1544195425436234,0.41644224411865954,0.028907396791637733,2.316781273082594,0.06628329645163136,0.3169280372535847,0.33884501976805037
5,0.02484188479555641,0.0005612253375400008,2.63892459474932,0.028458841321427446,282.72172881625755,817.5708866765083,0.028943561709175156,0.15109237758353788,0.4837426419585164,0.028726238319839285,2.2318962450895796,0.07230680213122143,0.3104538628522451,0.33795615400236895
6,0.024730405720202398,0.0006061030380161979,3.902544776029905,0.025659710505348505,437.47736288693153,951.463409816192,0.032348303851853284,0.14576968893317824,0.4104986190334475,0.025106039732870143,2.695925443477767,0.07740612639907765,0.27970029617468317,0.3203573652418654
7,0.030024086452505382,0.0004741903547939113,4.227014954966789,0.026120297635128055,361.23925231998925,675.7998752546375,0.03660448580853513,0.15667547263740342,0.4856963530938616,0.021284283807797472,2.337029673019657,0.08192589023444329,0.3156431849705458,0.36229203162351814
8,0.034065561315809206,0.0006699955417158121,3.9788937715314474,0.01375030080685312,-54.866778827168275,279.5426492883534,0.04130424756256789,0.17363893252996304,0.424426031334563,0.02003113571250674,2.058633279226271,0.08206556266147405,0.31019741757026287,0.6101346647617403
9,0.02832298604183223,0.0006587249756256011,3.857496953474394,0.011994490478412483,163.58375663739355,660.1969022571698,0.052000748705537676,0.1564369510642675,0.4111959610869448,0.022281261579109438,1.850554220453093,0.07125104657662562,0.3211905488200805,0.38566095467824874
10,0.03089353810220042,0.0008622219325661315,6.523330801363727,0.007590574744476171,-232.6342451289188,407.7832822373934,0.04435512158835603,0.15409028802401037,0.4120823236483366,0.020405973860427612,1.8552613282165822,0.06390819234363738,0.30836447484075147,0.5882396860169817
11,0.03145499177792446,0.000707302933418454,7.465546566597625,0.006783546153438386,-97.3756754212873,324.02436069767316,0.042791380408280046,0.1510655168309617,0.45264317707653434,0.021675268012790905,1.5981381311764111,0.058499770914322215,0.32828163270507843,0.5839298954255049
12,0.03612329959010037,0.0006160758296091456,10.277194840874346,0.009986135547744943,68.36180063237708,278.83478864544225,0.032463394250405356,0.13954190856873355,0.428938933128515,0.020966202993803404,1.5394712155631363,0.0589719767837792,0.29032269625289436,0.5400813210710097
13,0.032976644309488455,0.000588474330388568,10.726395189247368,0.008805352995081967,238.39792249284082,461.71754487043677,0.03723468194511017,0.14549887473753098,0.3484404042674907,0.02129034680707344,1.6453859632090888,0.059749282232994805,0.33754011837812387,0.42681944688761686
14,0.028983828403804365,0.0005048532043169842,11.12385167130806,0.013830890620401841,751.2039539223736,697.2220095572828,0.04262887633181376,0.11995923575864476,0.3796722450160036,0.021451446642671484,1.683857617467541,0.057972470866741746,0.33370948938959916,0.363602606909983
