,name,mean,std dev,2.5%,25%,75%,97.5%
0,kpa,0.5327754686394077,0.1974423413439726,0.33073656660480283,0.40130680932132823,0.5780603786974233,0.9360265846527747
1,kSOCSon,5.225381818670574e-09,4.746891923155326e-10,4.36348621553275e-09,4.897689130703979e-09,5.482319414190803e-09,6.0770040222354355e-09
2,kd4,0.09183819349824347,0.04360525017189867,0.03952027982395511,0.06395149267379706,0.1250259104935305,0.1771152833131584
3,k_d4,0.31139035944406707,0.24308674203375588,0.023052447662798,0.09293541128868768,0.49218383731706394,0.7667759786151742
4,delR,-2698.1691274700884,1204.1170008065444,-4690.040323751917,-3605.946150522266,-1681.5933043524317,-777.5661376572774
5,meanR,3329.894998023867,563.1135607184608,2290.449543488684,3093.6391742655474,3618.597828609023,4340.134619722468
