,kpa,kSOCSon,kd4,k_d4,delR,meanR,gamma
0,0.8799440056186173,4.956764590220938e-09,0.16200195066768291,0.018196524850622963,-2709.215665306153,2052.0754690760486,0.09629312259914515
1,0.9784670416080885,5.6034957250341305e-09,0.19558713432429514,0.04385044636535226,-3179.3018359797584,2540.8812785204927,0.09592512064760536
2,0.901302574416609,5.472406029629909e-09,0.1565404829338822,0.15159551898825638,-3164.052380549872,2528.0193030008622,0.09628681569595778
3,0.7640489535424342,5.309967797832671e-09,0.1392281908179263,0.2654889404021058,-3606.7973332799074,2485.482877099022,0.09629282765300048
4,0.8778718727253279,4.5609726691775016e-09,0.12814260781394152,0.7375834494353963,-4280.376223620044,3176.3353707564406,0.096284310100239
5,0.5998120056361567,4.683993672138929e-09,0.0644838964754261,0.4615098158022323,-4882.346612817944,3497.8893524454675,0.09628580763378083
6,0.55630875175869,4.768484514373421e-09,0.07446773885953495,0.3138579939840316,-4280.6067983177045,3623.813118857899,0.09628366864601792
7,0.4713303959525483,5.331895191766286e-09,0.0867245319565709,0.42828707120220594,-3234.7684587959097,3114.5904982894335,0.09628614191780749
8,0.5129835086067804,4.952686926031506e-09,0.10964964527072456,0.5228578588318955,-3605.094967764625,3399.055685693536,0.09628497771846055
9,0.5125633876359927,5.191191363901634e-09,0.07547402184732474,0.22265760956751007,-3858.4684570725103,3489.2804932657405,0.09628411180714878
10,0.48818838747607685,5.751009503105947e-09,0.07606625444045198,0.08195167926309703,-4532.698814516077,3704.6056563939837,0.09628503423666279
11,0.356991789640688,5.8711624042874895e-09,0.06623538813736427,0.032384808379512554,-2937.69508424052,4413.311048451925,0.09628179135910384
12,0.42957712082453814,6.328588221949592e-09,0.041806364279475615,0.029874253048291288,-1831.3399921460154,4171.93379545329,0.09628001060889868
13,0.32428964124990545,5.492232798751698e-09,0.04142002705696938,0.02702547541821394,-693.0737660920745,4280.26299621655,0.09628056055126509
14,0.41283627426643077,5.40100199573772e-09,0.041995285273156414,0.10391914331427833,-1333.3781314949215,3441.3992690721566,0.09628128623710269
15,0.46251636091166776,5.161445881175957e-09,0.037198366539159894,0.32447433560599936,-1329.1029668499477,3613.3825383601466,0.09602343141267271
16,0.3457199557912228,4.8197265443577795e-09,0.054721372434385386,0.31141302722896275,-1284.574276491693,3477.76353992306,0.09602586164649717
17,0.38977734437622574,5.1066159890964326e-09,0.06352177862124571,0.646503282751205,-2593.8008041415555,3111.030378088314,0.09628578574466874
18,0.37614607400945527,5.725363439139168e-09,0.07510799687027861,0.8024557365015695,-846.6962598469887,3209.281808199928,0.09628330162403276
19,0.4220030528654954,5.261743849998775e-09,0.06438120672634841,0.5779666296449071,-1531.846616558848,3076.2479704427806,0.09602642512446691
20,0.43071177868535787,4.122113883300274e-09,0.08823695484855573,0.656078007739581,-2172.0688722497953,3305.1900905891875,0.09533169978109032
21,0.424434177394713,4.842691335376451e-09,0.12190921317311951,0.16956422854990408,-1883.5135589360489,3808.8789531118077,0.09602540039572142
22,0.33601132371335524,5.468227503039013e-09,0.14737804109177954,0.23248243033841176,-2287.0720547431165,3066.873463240894,0.09603330039846301
