,kpa,kSOCSon,kd4,k_d4,delR,gamma
0,6.643802099410878e-08,0.01912357603523167,1.4965979983494828,0.00018093875193274806,3049.2697049173753,39.51750219379122
1,1.0468640842448033e-07,0.04243977135487562,1.9518032912187442,0.00015479635076598596,1345.2620589381363,10.239969438656246
2,5.556783558980519e-07,0.05149666875230187,20.56069960289757,0.0019733598541184965,-2371.289985969814,6.385014914355421
3,9.378254341973886e-07,0.05227851239797929,4.8616939815618,0.050044967368504896,3658.9277030107464,20.97097033905871
4,7.896622209935543e-07,0.03921766399926833,5.387498030573331,0.40157285749745336,-2202.0027151526447,35.77719909875553
5,2.30934062472087e-06,0.030940308732073016,1.4881403610146824,0.13040924129717543,-2166.7796691054336,16.12296905556449
6,4.176436264465617e-07,0.02462534053201789,8.631858496066693,0.2878767027912988,-976.2060968260605,12.299590768728272
7,3.513142121861732e-06,0.004513752781959114,27.01358969848965,0.4065272626543453,-759.4438250763271,3.982045455131647
8,1.9991645203273464e-05,0.050967727680350086,3.4232549709007998,0.0005103730019872516,-1784.967041515217,8.798365974608492
9,5.241155472634418e-07,0.047457427905144185,21.756526798231025,0.03688579763030509,150.96706135391457,11.369145312726316
10,7.254225711117079e-07,0.00259505473326323,0.19844821314801767,0.01069263581051542,-2671.995530952379,27.294025462001663
11,9.598755197028406e-07,0.020025804948446847,0.27372703874702536,0.15173440624530865,2818.1180931622107,4.821894281104259
12,1.7435167845369276e-06,0.0028485204355462703,0.3637064003649938,0.0015553669786457366,-1167.6460941765783,22.9619692959051
13,1.3965539998733464e-06,0.009766873516638144,6.119383940100102,0.13923938420040988,715.3760645093905,2.714333361819569
14,2.1958118373219672e-06,0.008787267036243704,9.24173233541719,0.4894286862543262,906.4788513167874,28.062919054747272
15,8.060296413601227e-07,0.03844333492551903,0.17168353843715084,0.21174379151409026,-2326.7387933068417,23.235430926196763
16,1.0489426415604838e-05,0.06299569534332053,0.5303745108074717,0.01587334252154952,918.1082366927544,3.314300170196551
17,5.772069120774727e-07,0.011103170375092617,0.7694110316809535,0.4346818881015755,-3340.004700991545,7.419009731165831
18,6.237323575287777e-07,0.00610081987284332,5.403070891988794,0.08146508463968559,-1391.6649180037598,8.055934353040529
19,5.79882246850646e-07,0.003003176931830756,11.774577568822563,0.030751405347631797,-3239.1601914793,22.577774118426056
20,5.006516533650774e-08,0.0031609529518812356,1.0892501449290124,0.02703270993123657,2593.1102900439887,11.315309031622437
21,8.251731742398389e-07,0.0011377692824750087,3.0029417528431197,0.06370672848121495,-2053.2476726724144,13.472698015910739
22,2.414402362692581e-06,0.016018649731121114,3.1250633430982866,0.20246706551884194,-950.6117514759012,5.070616582865691
23,1.8240554169030539e-06,0.024355422749515115,12.02296914144834,0.0765001979839759,-3451.1395704101974,39.77285845957572
24,3.701201910659034e-07,0.00763926329899245,10.806726801330681,0.10423768820310765,-3344.3444648256364,31.602502802322725
25,1.6695415004167561e-06,0.019528456781420553,28.603609346688913,0.20218326127589598,-2296.5161836027246,3.4228117555076043
26,1.9307815315621742e-07,0.00026229727719661585,14.916343370928232,0.02710795954806114,600.3539580653703,7.645081101394054
